date,usdinr,ret_1,ret_5,ret_10,ret_20,vol_5,vol_20,ma_5,ma_20,ma_50,price_ma5_ratio,price_ma20_ratio,ma_ratio,rsi_14,target_logret,fcst_rw,year,ppp_rate,fcst_ppp,india_rate_decimal,usa_rate_decimal,fcst_irp,lgbm_logret,fcst_lgbm,ridge_logret,fcst_ridge,tree_logret,fcst_tree,mlp_logret,fcst_mlp
2021-07-05,74.48179626464844,-0.0008478356140493304,0.0036219912604245064,0.00455733058906338,0.021562258670087653,0.0012026258133198034,0.002237968116294211,74.39415893554687,73.842484664917,73.55115966796875,1.001178013574661,1.0086577747570726,1.0074709602897745,83.38292757413686,-0.002204225055540764,74.48179626464844,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.49255605563728,,,,,,,,
2021-07-06,74.31780242919922,-0.002201797535420824,0.00043618313159554667,0.0024630934762188694,0.020717104004349007,0.0017508986683204735,0.002292439881884922,74.40063934326172,73.91790466308593,73.54121765136719,0.9988866101851583,1.0054100257297065,1.0065306867446535,74.96809152056629,0.005971265071029666,74.31780242919922,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.32853852930678,,,,,,,,
2021-07-07,74.76290130615234,0.005989128612584604,0.0063981561512018725,0.005794288541261405,0.02449592624959762,0.003161246139659229,0.002536145693511131,74.49570007324219,74.00728454589844,73.5449757385254,1.0035868007502105,1.0102100322271015,1.0065995601695241,74.51967336593297,0.0007888249432478468,74.76290130615234,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.77370170614425,,,,,,,,
2021-07-08,74.8218994140625,0.0007891361474665626,0.006062809475135156,0.007744389720593325,0.025163989237668938,0.0031689155388059938,0.002525742490054384,74.58587951660157,74.09911460876465,73.55517776489258,1.0031644045627752,1.0097542974583984,1.0065691055879276,68.39873270693602,-0.0013441194815471038,74.8218994140625,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.83270833704044,,,,,,,,
2021-07-09,74.72139739990234,-0.0013432165575479882,0.0023663456340456968,0.007158582890172349,0.023408368851064676,0.0032682305892553355,0.0025853779287634718,74.62115936279297,74.18456954956055,73.56748977661132,1.0013432924115,1.0072363815494427,1.0058851836154519,68.82223636833834,-0.0030948762430258094,74.72139739990234,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.73219180415597,,,,,,,,
2021-07-12,74.4905014038086,-0.003090092050313409,0.00011687606363874892,0.0037392906481443777,0.017190714657494333,0.0036293632535981126,0.00271270432307567,74.622900390625,74.24751472473145,73.5754037475586,0.9982257593027964,1.003272657407834,1.00505586843257,60.11511728931364,0.0006871114759268984,74.4905014038086,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.50126245235946,,,,,,,,
2021-07-13,74.54170227050781,0.0006873475910931237,0.003012734957036578,0.0034502321928004953,0.0185964194573911,0.003408767024522025,0.002688650622277184,74.66768035888671,74.31555976867676,73.58948776245117,0.9983128163648128,1.0030430034105235,1.0047381812275384,56.50433464399072,0.0015737334226090186,74.54170227050781,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.55247071563947,,,,,,,,
2021-07-14,74.65910339355469,0.0015749723909017632,-0.0013883612163819725,0.005000911982963263,0.017920853904800138,0.0019070079278670862,0.0026756222932296635,74.64692077636718,74.38127975463867,73.60709182739258,1.0001632032113421,1.003735128513955,1.0035713424480566,62.54726007673086,-0.002548177188216032,74.65910339355469,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.66988879869012,,,,,,,,
2021-07-15,74.46910095214844,-0.0025449333406092345,-0.004715176501490337,0.0013190457568745817,0.008737042530429173,0.002020803432569093,0.002426290715740402,74.57636108398438,74.41352996826171,73.62048583984375,0.998561740875032,1.0007467860201018,1.0021881923326594,57.84915565140066,0.0009113937540303885,74.46910095214844,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.47985890914676,,,,,,,,
2021-07-16,74.53700256347656,0.0009118091995197197,-0.0024677648283116804,-0.00010725877879325108,0.0038126475259916415,0.0021563008438221084,0.0020759413539704146,74.53948211669922,74.42768516540528,73.63892196655273,0.999966735035551,1.001468773317729,1.0015020882490901,58.89538683244801,0.0012709794486078707,74.53700256347656,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.54777032967904,,,,,,,,
2021-07-19,74.63179779052734,0.0012717874852836708,0.0018968376377652696,0.002013935396320443,0.006580444154769882,0.0016700121522006805,0.0020502363941258413,74.56774139404297,74.45208015441895,73.665751953125,1.0008590362975576,1.0024138699111649,1.001553499101491,59.39464416515272,0.004833457080032048,74.63179779052734,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.64257925104012,,,,,,,,
2021-07-20,74.99340057373047,0.004845157076586171,0.006059672498267776,0.009090663642468133,0.011576148272999243,0.0026239195964298787,0.0022805960919000494,74.6580810546875,74.49499015808105,73.69561996459962,1.0044914028636411,1.0066905226055036,1.0021892867729811,66.01916530159204,-0.006238635745685,74.99340057373047,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,75.00423427211294,,,,,,,,
2021-07-21,74.5270004272461,-0.00621921586321228,-0.0017694153867912066,-0.003155320015474583,0.002620685691177238,0.004197540908493293,0.0026829126785685863,74.63166046142578,74.50473022460938,73.71865798950195,0.9985976456435164,1.0002989099157809,1.0017036533980292,53.01621768338197,-0.0011653522478344647,74.5270004272461,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.53776674851973,,,,,,,,
2021-07-22,74.44020080566406,-0.001164673488593837,-0.0003880823873910755,-0.005101429011927783,0.0026034532542651423,0.004059996076093987,0.0026833470779455237,74.62588043212891,74.51439514160157,73.73382995605469,0.9975118601564277,0.9990042952667533,1.0014961577600607,47.90304162773799,0.00015853984325474643,74.44020080566406,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.45095458768874,,,,,,,,
